,tag_id,parent_id,child_id
694,333,1234,1448
695,333,1234,1499
696,333,1234,1573
697,333,1234,1586
698,333,1234,1643
699,333,1234,1668
700,333,1234,1741
701,333,1234,1762
702,333,1234,1767
703,333,1234,1790
704,333,1234,1848
705,333,1234,1870
706,333,1234,1871
707,334,333,None
708,335,1625,None
709,336,660,None
710,337,1697,None
711,338,1043,339
712,338,1043,396
713,339,338,None
714,340,244,1636
715,340,244,1642
716,341,1829,None
717,342,664,None
718,343,1829,None
719,344,99,None
720,344,236,None
721,345,98,99
722,345,98,236
723,345,98,327
724,345,98,346
725,345,98,347
726,345,98,797
727,345,100,None
728,346,345,4
729,346,345,164
730,346,345,280
731,346,345,309
732,346,345,478
733,346,345,848
734,346,345,875
735,346,345,907
736,346,345,965
737,346,345,1177
738,346,345,1296
739,346,345,1553
740,346,345,1831
741,347,345,325
742,347,345,616
743,347,345,630
744,347,345,838
745,347,345,1387
746,347,345,1489
747,347,345,1776
748,347,345,1840
749,348,660,None
750,349,1094,890
751,349,1094,1780
752,350,1329,None
753,351,102,None
754,352,1329,None
755,353,1329,None
756,354,1329,None
757,355,682,None
758,355,972,430
759,355,972,1418
760,355,972,1743
761,356,787,None
762,357,660,None
763,358,444,None
764,359,1705,None
765,360,1689,None
766,361,1329,None
767,362,1329,None
768,363,1083,None
769,364,1329,None
770,365,1329,None
771,366,1329,None
772,367,1329,None
773,368,1329,None
774,369,1329,None
775,370,1329,None
776,371,742,None
777,372,1793,None
778,373,1329,None
779,374,682,None
780,375,1480,None
781,376,99,None
782,377,844,None
783,378,1330,None
784,379,742,None
785,380,1692,None
786,381,99,None
787,382,616,None
788,383,102,None
789,384,884,788
790,384,884,1256
791,385,1692,None
792,386,682,None
793,387,265,None
794,388,108,None
795,389,626,None
796,390,108,None
797,391,101,69
798,391,865,None
799,391,1226,None
800,392,1272,None
801,393,1365,None
802,394,616,607
803,394,616,771
804,394,616,778
805,394,616,1023
806,394,616,1596
807,394,616,1710
808,394,614,607
809,394,614,771
810,394,614,778
811,394,614,1023
812,394,614,1596
813,394,614,1710
814,395,1692,1639
815,395,1692,1742
816,396,338,None
817,397,1742,None
818,398,333,153
819,398,333,1744
820,398,333,1746
821,399,1329,None
822,400,1329,None
823,401,887,None
824,402,1329,None
825,403,1329,None
826,404,272,None
827,405,1489,None
828,406,237,24
829,406,237,1392
830,406,237,1447
831,406,237,1523
832,407,1329,None
833,408,871,None
834,409,1329,None
835,410,1329,None
836,411,1332,None
837,412,1332,None
838,413,1329,None
839,414,1329,None
840,415,1329,None
841,416,1329,None
842,417,1329,None
843,418,255,None
844,418,255,None
845,419,100,None
846,420,1527,None
847,421,1389,None
848,422,1329,None
849,423,1329,None
850,424,99,None
851,424,1329,None
852,425,1329,None
853,426,660,None
854,427,1329,None
855,428,97,None
856,429,1329,None
857,430,355,None
858,430,100,None
859,431,1329,None
860,432,1331,None
861,432,1329,None
862,433,1329,None
863,434,1329,None
864,435,682,None
865,436,1329,None
866,437,682,None
867,438,293,None
868,439,1329,None
869,440,1329,None
870,441,444,None
871,442,589,290
872,443,444,None
873,444,1705,249
874,444,1705,250
875,444,1705,275
876,444,1705,284
877,444,1705,358
878,444,1705,441
879,444,1705,443
880,444,1705,831
881,444,1705,909
882,444,1705,1463
883,444,1705,1618
884,445,1743,None
885,445,1329,None
886,446,1329,None
887,447,108,None
888,448,1329,None
889,449,108,None
890,450,108,None
891,451,108,None
892,452,244,98
893,452,244,1152
894,453,333,None
895,453,682,None
896,454,1329,None
897,455,1329,None
898,456,1329,None
899,457,1781,None
900,458,1272,None
901,458,1088,None
902,459,1091,None
903,460,1329,None
904,461,742,None
905,462,1330,None
906,463,1793,None
907,464,1272,None
908,465,1365,None
909,466,1329,None
910,467,108,None
911,468,1329,None
912,469,528,None
913,469,528,None
914,470,660,None
915,471,1329,None
916,472,224,None
917,472,224,None
918,473,1329,None
919,474,1329,None
920,475,1523,None
921,475,1329,None
922,475,1527,None
923,476,244,None
924,477,101,None
925,477,1235,None
926,478,346,None
927,478,1329,None
928,479,224,None
929,479,224,None
930,480,528,None
931,480,528,None
932,481,1329,None
933,481,572,None
934,482,1793,None
935,483,99,None
936,484,1089,256
937,484,1089,601
938,484,1089,616
939,484,1089,621
940,484,1089,854
941,484,1089,1036
942,484,1089,1197
943,484,1089,1281
944,484,1089,1348
945,484,1089,1401
946,484,1089,1402
947,484,1089,1424
948,484,1089,1542
949,484,1089,1721
950,485,1387,None
951,486,53,None
952,487,333,None
953,487,102,None
954,488,682,None
955,489,1329,None
956,490,1329,None
957,491,177,1437
958,492,1329,None
959,493,1428,None
960,494,1272,None
961,495,1329,None
962,496,1329,None
963,497,1666,None
964,498,1548,None
965,498,1548,None
966,499,1272,None
967,500,1329,None
968,501,1332,None
969,502,1329,None
970,503,99,None
971,504,333,None
972,505,1793,1192
973,506,682,None
974,507,1329,None
975,508,1329,None
976,509,1793,None
977,510,1329,None
978,511,1365,None
979,512,272,None
980,513,682,None
981,514,1329,None
982,515,1329,None
983,516,1329,None
984,517,1329,None
985,518,1793,None
986,519,1329,None
987,520,1329,None
988,521,972,None
989,522,1329,None
990,523,1694,None
991,524,97,None
992,525,108,None
993,526,139,None
994,526,138,None
995,527,1083,None
996,528,616,255
997,528,616,469
998,528,616,480
999,528,616,1400
1000,528,616,1521
1001,528,616,1624
1002,528,614,255
1003,528,614,469
1004,528,614,480
1005,528,614,1400
1006,528,614,1521
1007,528,614,1624
1008,529,616,None
1009,530,1329,None
1010,531,1329,None
1011,532,1329,None
1012,533,1840,None
1013,534,1329,None
1014,535,1329,None
1015,536,1492,None
1016,537,272,None
1017,538,1329,None
1018,539,53,None
1019,540,272,None
1020,541,1329,None
1021,542,100,None
1022,543,1628,None
1023,544,545,None
1024,545,315,544
1025,546,1329,None
1026,547,1331,None
1027,548,1329,None
1028,549,1329,None
1029,550,551,None
1030,551,1089,17
1031,551,1089,229
1032,551,1089,231
1033,551,1089,550
1034,551,1089,736
1035,551,1089,737
1036,551,1089,1463
1037,551,1089,1655
1038,552,1705,229
1039,552,1705,231
1040,553,1329,None
1041,554,1527,None
1042,555,1387,None
1043,556,1365,None
1044,557,1329,None
1045,558,1365,None
1046,559,1329,None
1047,560,1793,None
1048,561,1332,None
1049,562,682,None
1050,563,315,None
1051,564,272,None
1052,565,1329,None
1053,566,1329,None
1054,567,1329,None
1055,568,1329,None
1056,569,1329,None
1057,570,1329,None
1058,571,1329,None
1059,572,574,481
1060,572,574,699
1061,573,1329,None
1062,574,1625,234
1063,574,1625,572
1064,574,1625,1148
1065,575,1793,None
1066,576,1329,None
1067,577,1329,None
1068,578,1527,None
1069,579,1329,None
1070,580,1329,None
1071,581,1329,None
1072,582,1329,None
1073,583,1094,None
1074,584,42,36
1075,584,42,126
1076,584,42,655
1077,584,42,882
1078,584,42,1704
1079,584,42,1856
1080,585,1329,None
1081,586,293,None
1082,587,1805,None
1083,588,1793,None
1084,589,244,442
1085,590,1329,None
1086,591,1330,None
1087,592,1573,None
1088,593,1329,None
1089,594,1153,None
1090,595,108,None
1091,595,626,None
1092,596,1329,None
1093,597,99,None
1094,598,1353,None
1095,599,1353,None
1096,600,99,1600
1097,601,484,None
1098,602,1329,None
1099,603,1329,None
1100,604,1329,None
1101,605,1329,None
1102,606,1329,None
1103,607,394,None
1104,607,394,None
1105,608,1330,None
1106,609,1329,None
1107,610,1793,None
1108,611,898,None
1109,612,1329,None
1110,613,616,720
1111,613,616,804
1112,613,616,1598
1113,613,616,1708
1114,613,614,720
1115,613,614,804
1116,613,614,1598
1117,613,614,1708
1118,614,97,26
1119,614,97,224
1120,614,97,394
1121,614,97,528
1122,614,97,613
1123,614,97,810
1124,614,97,1516
1125,614,97,1548
1126,614,97,1687
1127,615,1331,None
1128,616,347,14
1129,616,347,26
1130,616,347,224
1131,616,347,382
1132,616,347,394
1133,616,347,528
1134,616,347,529
1135,616,347,613
1136,616,347,810
1137,616,347,1467
1138,616,347,1516
1139,616,347,1548
1140,616,347,1687
1141,616,484,None
1142,617,1329,None
1143,618,1331,None
1144,619,177,None
1145,620,1329,None
1146,621,484,None
1147,622,1329,None
1148,623,1329,None
1149,624,1292,177
1150,624,1292,713
1151,624,1292,765
1152,624,1292,827
1153,624,1292,898
1154,624,1292,900
1155,624,1292,1385
1156,624,1292,1386
1157,624,1292,1550
1158,624,1292,1645
1159,625,108,None
1160,626,130,389
1161,626,130,595
1162,627,1332,None
1163,628,630,None
1164,629,682,None
1165,630,347,19
1166,630,347,628
1167,630,347,663
1168,630,347,836
1169,630,347,925
1170,631,1329,None
1171,632,1329,None
1172,633,1329,None
1173,634,1329,None
1174,635,1329,None
1175,636,1035,None
1176,637,1329,None
1177,638,1329,None
1178,639,1329,None
1179,640,1329,None
1180,641,1329,None
1181,642,1329,None
1182,643,101,None
1183,644,101,None
1184,645,102,None
1185,646,1329,None
1186,647,1329,None
1187,648,1793,None
1188,649,1329,None
1189,650,138,None
1190,651,660,None
1191,652,272,None
1192,653,1329,None
1193,654,1272,None
1194,655,584,None
1195,656,1329,None
1196,657,1329,None
1197,658,742,None
1198,659,1387,None
1199,660,122,11
1200,660,122,25
1201,660,122,34
1202,660,122,38
1203,660,122,57
1204,660,122,121
1205,660,122,127
1206,660,122,152
1207,660,122,165
1208,660,122,166
1209,660,122,176
1210,660,122,191
1211,660,122,215
1212,660,122,223
1213,660,122,271
1214,660,122,326
1215,660,122,329
1216,660,122,336
1217,660,122,348
1218,660,122,357
1219,660,122,426
1220,660,122,470
1221,660,122,651
1222,660,122,665
1223,660,122,746
1224,660,122,863
1225,660,122,886
1226,660,122,964
1227,660,122,1033
1228,660,122,1134
1229,660,122,1183
1230,660,122,1216
1231,660,122,1323
1232,660,122,1355
1233,660,122,1360
1234,660,122,1362
1235,660,122,1537
1236,660,122,1566
1237,660,122,1625
1238,660,122,1628
1239,660,122,1711
1240,660,122,1861
1241,661,293,None
1242,662,1625,None
1243,663,630,None
1244,664,244,342
1245,664,244,665
1246,664,244,681
1247,664,244,683
1248,664,244,1829
1249,665,664,None
1250,665,660,None
1251,666,838,None
1252,667,1329,None
1253,668,108,None
1254,669,1329,None
1255,670,1329,None
1256,671,255,None
1257,671,255,None
1258,672,186,None
1259,673,1329,None
1260,674,1329,None
1261,675,1705,None
1262,676,99,None
1263,677,1705,None
1264,678,1329,None
1265,679,1329,None
1266,680,1272,None
1267,681,664,None
1268,682,1234,29
1269,682,1234,32
1270,682,1234,178
1271,682,1234,299
1272,682,1234,251
1273,682,1234,269
1274,682,1234,281
1275,682,1234,288
1276,682,1234,355
1277,682,1234,374
1278,682,1234,386
1279,682,1234,435
1280,682,1234,437
1281,682,1234,453
1282,682,1234,488
1283,682,1234,506
1284,682,1234,513
1285,682,1234,562
1286,682,1234,629
1287,682,1234,698
1288,682,1234,735
1289,682,1234,745
1290,682,1234,749
1291,682,1234,773
1292,682,1234,781
1293,682,1234,816
1294,682,1234,865
1295,682,1234,893
1296,682,1234,967
1297,682,1234,1055
1298,682,1234,1077
1299,682,1234,980
1300,682,1234,983
1301,682,1234,988
1302,682,1234,995
1303,682,1234,1015
1304,682,1234,1019
1305,682,1234,1021
1306,682,1234,1026
1307,682,1234,1029
1308,682,1234,1027
1309,682,1234,1030
1310,682,1234,1062
1311,682,1234,1104
1312,682,1234,1151
1313,682,1234,1096
1314,682,1234,1125
1315,682,1234,1144
1316,682,1234,1147
1317,682,1234,1166
1318,682,1234,1184
1319,682,1234,1192
1320,682,1234,1201
1321,682,1234,1223
1322,682,1234,1231
1323,682,1234,1233
1324,682,1234,1243
1325,682,1234,1253
1326,682,1234,1269
1327,682,1234,1282
1328,682,1234,1305
1329,682,1234,1320
1330,682,1234,1339
1331,682,1234,1369
1332,682,1234,1390
1333,682,1234,1420
1334,682,1234,1426
1335,682,1234,1450
1336,682,1234,1478
1337,682,1234,1485
1338,682,1234,1487
1339,682,1234,1495
1340,682,1234,1514
1341,682,1234,1520
1342,682,1234,1648
1343,682,1234,1581
1344,682,1234,1580
1345,682,1234,1575
1346,682,1234,1579
1347,682,1234,1649
1348,682,1234,1669
1349,682,1234,1684
1350,682,1234,1701
1351,682,1234,1722
1352,682,1234,1725
1353,682,1234,1737
1354,682,1234,1761
1355,682,1234,1773
1356,682,1234,1846
1357,683,664,None
1358,684,1329,None
1359,685,1329,None
1360,686,1329,None
1361,687,810,None
1362,687,810,None
1363,688,1329,None
1364,689,1329,None
1365,690,742,None
1366,691,1687,None
1367,691,1687,None
1368,692,1329,None
1369,693,108,None
1370,694,1329,None
1371,695,1582,None
1372,696,1805,None
1373,697,1793,None
1374,698,682,None
1375,699,1292,None
1376,699,1329,None
1377,699,572,None
1378,700,1793,None
1379,701,1329,None
1380,702,1329,None
1381,703,1329,None
1382,704,1329,None
1383,705,1329,None
1384,706,1329,None
1385,707,1329,None
1386,708,1272,None
1387,709,1365,None
1388,710,1329,None
1389,711,1386,None
1390,712,99,None
1391,713,1489,None
1392,713,624,None
1393,714,1329,None
1394,715,99,None
1395,715,1840,None
1396,716,1329,None
1397,717,1329,None
1398,718,99,None
1399,719,1330,None
1400,720,613,None
1401,720,613,None
1402,721,1329,None
1403,722,1329,None
1404,723,1329,None
1405,724,248,None
1406,725,1329,None
1407,726,1714,None
1408,727,887,None
1409,728,1091,None
1410,729,43,None
1411,730,1329,None
1412,731,1237,None
1413,732,887,None
1414,733,1781,None
1415,734,272,None
1416,735,682,None
1417,736,551,None
1418,737,551,None
1419,738,1330,None
1420,739,97,None
1421,740,1329,None
1422,741,1329,None
1423,742,1692,371
1424,742,1692,379
1425,742,1692,461
1426,742,1692,658
1427,742,1692,690
1428,742,1692,774
1429,742,1692,1028
1430,742,1692,1411
1431,742,1692,1676
1432,742,1692,1719
1433,742,1692,1784
1434,743,1235,None
1435,744,101,None
1436,745,682,None
1437,745,1697,None
1438,746,660,None
1439,747,1330,None
1440,748,1329,None
1441,749,682,None
1442,750,1329,None
1443,751,1489,None
1444,752,1329,None
1445,753,1582,None
1446,754,1689,None
1447,755,1086,None
1448,756,1329,None
1449,757,1329,None
1450,758,97,None
1451,759,1705,None
1452,760,1559,None
1453,761,1793,None
1454,762,1329,None
1455,763,1307,None
1456,764,1645,None
1457,765,624,None
1458,766,1329,None
1459,767,1317,None
1460,767,987,None
1461,767,1353,None
1462,767,1353,None
1463,768,1365,None
1464,769,1329,None
1465,770,26,None
1466,770,26,None
1467,771,394,None
1468,771,394,None
1469,772,1365,None
1470,773,682,None
1471,774,742,None
1472,775,1329,None
1473,776,1365,None
1474,777,26,None
1475,777,26,None
1476,778,394,None
1477,778,394,None
1478,779,1793,None
1479,780,265,None
1480,781,682,None
1481,781,1413,None
1482,782,1689,None
1483,783,1705,789
1484,784,1329,None
1485,785,1329,None
1486,786,286,None
1487,787,293,None
1488,787,1805,356
1489,787,1805,1609
1490,788,384,None
1491,789,783,None
1492,789,1329,None
1493,790,108,None
1494,791,1329,None
1495,792,1329,None
1496,793,1781,None
1497,794,1329,None
1498,795,838,None
1499,796,97,None
1500,797,345,797
1501,798,248,None
1502,799,248,None
1503,800,248,1759
1504,801,248,None
1505,802,122,246
1506,802,122,247
1507,802,122,248
1508,803,135,None
1509,804,613,None
1510,804,613,None
1511,805,1329,None
1512,806,1776,None
1513,807,108,None
1514,808,1329,None
1515,809,1329,None
1516,810,616,687
1517,810,616,810
1518,810,1776,None
1519,810,614,687
1520,810,614,810
1521,810,1385,None
1522,811,1550,None
1523,812,1329,None
1524,813,45,None
1525,814,43,None
1526,815,1730,1389
1527,815,1730,1777
1528,816,682,None
